t,a,wc,uwc,ewc,cpc,hc,sc,fc,ac
Goodmorning :) . . . Going morning service ♥ coming home cuddle bed rest day :),happiness,16,0.0,0.125,3,3.0,0.0,0.0,0.0
Happiness depends happenings . seek Joy !,happiness,7,0.0,0.0,0,1.0,0.0,0.0,0.0
"land uggs considered appropriate footwear foster people "" indie """,happiness,10,0.0,0.0,0,0.0,0.0,0.0,0.0
4 minutes Cody Simpson NYC m great love <33,sadness,9,0.111,0.111,0,2.0,0.0,0.0,0.0
able pride surrender God lol,happiness,5,0.0,0.0,0,2.0,0.0,0.0,1.0
"decree declare authority life , Jesus , Amen .",fear,9,0.0,0.111,0,1.0,0.0,0.0,0.0
"Oh instead playing Apples Apples family , watched Dolphins lose . . Freaking . Point .",sadness,16,0.0,0.062,1,2.0,0.0,0.0,1.0
"Gamestop tells 2-day shipping , mean days , order shipped",anger,10,0.0,0.3,0,0.0,0.0,0.0,0.0
"long day work , wait !",happiness,6,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
Day 2 = 12hr ( outdoor ) promo shoot Newcastle . . . raining . . . day . . .,happiness,21,0.0,0.14300000000000002,6,0.0,0.0,1.0,1.0
"excited late - night painting night . . . opened new paints , yellow dried .",sadness,16,0.0,0.062,2,1.0,0.0,0.0,0.0
"I´m fool hating wrong person right reasons , hating right person wrong reasons",sadness,13,0.0,0.0,0,0.0,0.0,2.0,2.0
found Twitter account dedicated bad punning .,happiness,7,0.0,0.14300000000000002,0,0.0,0.0,1.0,1.0
Holy fuck ! stocking ! wtf ! Nooooooooo ! God Noooooo ! monster . . . .,anger,17,0.0,0.0,3,2.0,0.0,0.0,1.0
beat bit Division . Interzone .,happiness,6,0.0,0.33299999999999996,0,0.0,0.0,1.0,1.0
war world 76 going uterus crime scene pants . . . tommorow gon na GREAT day :),happiness,17,0.059000000000000004,0.059000000000000004,2,1.0,0.0,1.0,2.0
wear glasses today :( contacts 24hrs,happiness,6,0.0,0.33299999999999996,0,0.0,0.0,0.0,0.0
"guilderland , local college kids think spoiled rich fag",sadness,9,0.0,0.0,0,1.0,0.0,0.0,0.0
Bon . va tenter la cuisine avec l'huile d'arachide . . .,fear,12,0.0,0.083,2,0.0,0.0,0.0,0.0
God know use restore lil life :-),happiness,7,0.0,0.0,0,1.0,0.0,0.0,0.0
ugh science french tests tmo . forgot books,happiness,8,0.0,0.0,0,0.0,0.0,0.0,0.0
"Mr Ahmad absent , time beginning year",happiness,7,0.0,0.14300000000000002,0,0.0,0.0,0.0,0.0
"bulls need complete signandtrade crawford , sign bulter . . rest league sit pull covers chins",fear,16,0.0,0.0,1,1.0,0.0,0.0,0.0
"love nice , cold glass chocolate milk right",happiness,8,0.0,0.0,0,1.0,0.0,0.0,0.0
hate shopping mother,anger,3,0.0,0.0,0,0.0,0.0,1.0,1.0
"Right peeps , got sister ice skating",happiness,7,0.0,0.0,0,0.0,0.0,0.0,0.0
Christmas tree shopping . . :/ tired .,happiness,8,0.0,0.0,2,1.0,0.0,0.0,0.0
"nice day , minus middle . . .",happiness,8,0.0,0.125,2,0.0,0.0,0.0,0.0
think . . . um . . . Venting,fear,9,0.0,0.0,4,0.0,0.0,1.0,0.0
"Forget Remember , Reason .",fear,5,0.0,0.0,0,0.0,0.0,0.0,0.0
School . . check . finger cut open .,happiness,9,0.0,0.0,1,0.0,0.0,0.0,0.0
Leaving boxers radiator night putting morning probably best idea,happiness,9,0.0,0.222,0,0.0,0.0,0.0,1.0
Tell Lie Ask Bout Whereabouts Speak Real Ask Care,happiness,9,0.0,0.0,0,0.0,0.0,1.0,0.0
Time work group paper english . .,happiness,7,0.0,0.14300000000000002,1,0.0,0.0,0.0,0.0
miss Christmas Eve Candlelighting service . 7 pm Xmas Eve Semiahmoo House,happiness,12,0.0,0.25,0,2.0,0.0,0.0,0.0
Tonight going looooonnnggg night . b day homework weekend . .,happiness,11,0.0,0.091,2,0.0,0.0,0.0,0.0
", happy loving ! ! ! going enjoy reading single book ! ! TIME",happiness,14,0.071,0.0,3,2.0,0.0,0.0,0.0
met nice group students camping outside Schott tomorrow night Duke game . Playing cards eating pizza rain .,happiness,18,0.0,0.16699999999999998,0,1.0,0.0,0.0,0.0
like red headed male step - child ai come closet got black sheep pet .,fear,15,0.0,0.0,0,1.0,0.0,0.0,0.0
sad . . People hate lol,sadness,6,0.0,0.0,1,0.0,0.0,1.0,1.0
Peanut butter coffee,happiness,3,0.0,0.0,0,0.0,0.0,0.0,0.0
"mark year . Dayum , bad bad mark .",sadness,9,0.0,0.222,0,0.0,0.0,2.0,2.0
"Love / hate relationship rain today : allowed weekday nap year , cancelled evening plans .",sadness,16,0.0,0.188,0,2.0,0.0,1.0,1.0
često zamišljam taj dan ali sve više udaljava od istog,fear,10,0.0,0.1,0,0.0,0.0,0.0,0.0
hate people shit taste music ! Seriously shut ! !,anger,10,0.0,0.0,1,1.0,0.0,2.0,1.0
running solid 2 hours sleep,happiness,5,0.0,0.2,0,0.0,0.0,0.0,0.0
"Best , work tonight",happiness,4,0.0,0.25,0,0.0,0.0,0.0,0.0
let fear time step plate ?,fear,6,0.0,0.0,0,0.0,0.0,1.0,1.0
"Bed , hot water bottle stomach , 3 uni essays ! day sorted !",happiness,14,0.0,0.071,0,0.0,0.0,1.0,0.0
Tanning lib classes rest evening,happiness,5,0.0,0.0,0,0.0,0.0,0.0,0.0
realized tonight Sectionals actual awesome cast :(,sadness,7,0.0,0.14300000000000002,0,1.0,0.0,0.0,0.0
care business . study . finals .,happiness,7,0.0,0.0,0,0.0,0.0,0.0,0.0
therapeutics till eyes bleed,happiness,4,0.0,0.0,0,1.0,0.0,0.0,1.0
"literally finding stuff looking 9th grade , find looking right .",sadness,11,0.0,0.091,0,0.0,0.0,0.0,0.0
Oh . . . friday study math exam .,happiness,9,0.0,0.111,2,0.0,0.0,0.0,0.0
family spa Arizona cube staring excel,anger,6,0.0,0.16699999999999998,0,2.0,0.0,0.0,0.0
got iphone . . . tweet like half . . .,sadness,11,0.0,0.091,4,1.0,0.0,0.0,0.0
"GOOD NEWS : shouting colleague Good News , Husband recv'd 3 job offers paying 100 , 000yr . God Awesome ! !",happiness,22,0.091,0.182,1,4.0,0.0,1.0,0.0
walking home weather belt,happiness,4,0.0,0.0,0,1.0,0.0,0.0,0.0
Love customers think problem tescos fault . huge rant change tescos .,happiness,12,0.0,0.0,0,1.0,0.0,1.0,0.0
miss MTV Pimp Ride Yo Momma,sadness,6,0.16699999999999998,0.33299999999999996,0,0.0,0.0,0.0,0.0
"recounting 80s Ponsonby gentrified bungalow student existence , complete black , finned 1960s black Zephyr 6 Mark III :D",happiness,19,0.105,0.105,0,1.0,0.0,0.0,0.0
"Pleasantly surprised opera , good . NFAC 6 hours .",happiness,10,0.1,0.1,0,3.0,0.0,0.0,0.0
"People talk things awkward , awkwardness enters situation allow , awkwardness comes",fear,12,0.0,0.0,0,0.0,0.0,0.0,0.0
"wat du fink success ? sucks , stress . . . guess blew quick . . . . success . . . . . JAY Z",fear,26,0.077,0.0,9,2.0,0.0,0.0,1.0
hour grammar final half hour .,fear,6,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
"Man Yea Said , , Bitch Man nt Forget",happiness,9,0.0,0.111,1,0.0,0.0,1.0,0.0
Rainy days like wanna curl bed sleep forever . . class work instead .,happiness,14,0.0,0.071,1,1.0,0.0,0.0,0.0
2 pumpkin pies 1 small slice :'(,sadness,7,0.0,0.28600000000000003,0,0.0,0.0,0.0,0.0
Mstww . . jux listening 2 listening Ferguson Ferdinand Euro sport . . wlh !,anger,15,0.0,0.2,2,0.0,0.0,0.0,0.0
Oh good friend coming Christmas party come !,happiness,8,0.0,0.125,0,4.0,0.0,0.0,0.0
"miss geng-2 clan , bila la aku bole join korang ? :/",fear,12,0.0,0.0,1,0.0,0.0,0.0,0.0
""" Life better share , especially know fulfillment . """,happiness,10,0.0,0.0,1,1.0,0.0,0.0,0.0
fb running slow close punching screen,anger,6,0.0,0.0,0,1.0,0.0,1.0,1.0
received brand new hate SIM card . support tells know s wrong :(,sadness,13,0.077,0.077,0,0.0,0.0,1.0,1.0
"blind man trying find way o toillet . . . moving train , stumbles lil indian woman mumbles s drunk . . HES BLIND",anger,24,0.083,0.042,3,0.0,0.0,0.0,0.0
early coach games day .,happiness,5,0.0,0.0,0,0.0,0.0,0.0,0.0
Finishing laundry night library,happiness,4,0.0,0.25,0,0.0,0.0,0.0,0.0
Infiltration lives . illusion accept political Solutions .,fear,8,0.0,0.125,0,0.0,0.0,0.0,0.0
☼ HAPPY THANKSGIVING ! ☼ Continue share Light ! ☼,happiness,10,0.2,0.2,0,2.0,0.0,0.0,0.0
da month sleeping schedule gets fucked culminatings exam studying . 8-),happiness,11,0.0,0.0,1,0.0,0.0,0.0,0.0
"impression arouse anger . , angry respects . ~Richard M . Nixon",anger,12,0.083,0.083,2,1.0,0.0,2.0,0.0
effin ' school blocks . . . 10 seconds request administrator password . GRRRRRRR ! ! !,anger,17,0.059000000000000004,0.059000000000000004,4,0.0,0.0,0.0,0.0
Huddersfield lost . friend delighted husband shave terrible beard unbeaten run ended,happiness,12,0.0,0.083,0,2.0,0.0,1.0,1.0
SCREW ONTARIO COLLEGES SITE ! ! YES KNOW PERSON ACCOUNT . PERSON ! ! LET SIGN APPLY !,anger,18,0.667,0.055999999999999994,2,0.0,0.0,1.0,0.0
8 morning drive Smyrna .,happiness,5,0.0,0.4,0,0.0,0.0,0.0,0.0
"night ! ! Coffee hand , sweats Buble Christmas Pandora .",happiness,11,0.0,0.091,1,1.0,0.0,0.0,0.0
"Retreat :( , apptm downtown dance , ughhh long days",happiness,10,0.0,0.1,0,1.0,0.0,0.0,0.0
Having bit ' time ' getting roots sorted tonight . . . match colour rest hair ;-),happiness,17,0.0,0.059000000000000004,2,0.0,0.0,0.0,0.0
Scraping ice windows half .,happiness,5,0.0,0.2,0,0.0,0.0,0.0,0.0
Hanging nick tomorrow . going liams play . . .,happiness,10,0.0,0.1,2,1.0,0.0,1.0,1.0
Feel numb sick . . .,happiness,6,0.0,0.0,2,0.0,0.0,0.0,1.0
diet means eat food . going stop watching food tv shows !,happiness,12,0.0,0.0,0,0.0,0.0,0.0,0.0
Spending day Nana aunt !,happiness,5,0.0,0.0,0,0.0,0.0,0.0,0.0
having heart broken . . . hope pain like .,sadness,10,0.0,0.0,2,3.0,0.0,0.0,2.0
night . . dozed n woke n thought dream . realized gone,sadness,12,0.0,0.0,1,1.0,0.0,0.0,0.0
"Churchhhh ! EXAM stuff , making 30 dang cookies .",happiness,10,0.1,0.1,0,0.0,0.0,0.0,0.0
"year intend drive snow , ESPECIALLY motorway . RESPECT mother nature",fear,11,0.182,0.0,0,2.0,0.0,0.0,0.0
nip air reminds christmas,happiness,4,0.0,0.0,0,1.0,0.0,0.0,0.0
perfect time long beach walk love slight cooling wind best view iconic Table Mountain sun sets,happiness,16,0.0,0.0,0,3.0,0.0,0.0,0.0
things appear true know sure false,fear,6,0.0,0.0,0,0.0,0.0,0.0,0.0
Caledonia parade tonight ! ! got ta happy smile ppl !,happiness,11,0.0,0.091,1,3.0,0.0,0.0,0.0
"adoption agent , folk RINGER kids . old Travionica Jenkins bust em . .",fear,14,0.071,0.071,1,1.0,0.0,0.0,1.0
"ooooh , fire bus today !",anger,6,0.0,0.16699999999999998,0,0.0,0.0,0.0,1.0
"babe MIA ; think crying earlier , caused stress . . . hope dumb",fear,14,0.071,0.071,2,1.0,0.0,0.0,1.0
Oh got home find gone surprise 3:30 :|,sadness,8,0.0,0.125,0,2.0,0.0,0.0,0.0
hate Dentist . . . passion . . .,fear,9,0.0,0.0,4,1.0,0.0,1.0,1.0
"u fly handle easily silly reasons , Issues help ! Temporary solutions seldom work !",anger,15,0.0,0.0,0,1.0,0.0,0.0,0.0
Writing lesson plans rest day,happiness,5,0.0,0.2,0,0.0,0.0,0.0,0.0
Problem mission kids care .,anger,5,0.0,0.0,0,1.0,0.0,0.0,0.0
time tweet line fuck sakes woman taking Dam long . strip tell .,anger,13,0.0,0.077,0,0.0,0.0,0.0,0.0
sound guy fucking fired .,fear,5,0.0,0.0,0,0.0,0.0,0.0,1.0
meet nt started . . 45 minutes late,happiness,8,0.0,0.125,1,0.0,0.0,0.0,0.0
Regrets buying raf fair isle season,sadness,6,0.0,0.0,0,0.0,0.0,0.0,0.0
""" Anger intolerance twin enemies correct understanding """,anger,8,0.0,0.0,0,0.0,0.0,3.0,2.0
awkward moment feel like killed good conversation . . :/,sadness,10,0.0,0.0,2,2.0,0.0,1.0,1.0
"Goodbye snow , rain ☔",sadness,5,0.0,0.0,0,0.0,0.0,0.0,0.0
Hearing Opera friends practice makes wish sing tiss Messiah season lots singing . . . trying,happiness,16,0.0,0.062,2,3.0,0.0,0.0,0.0
bought christmas tree ! let decorating begin !,happiness,8,0.0,0.0,0,1.0,0.0,0.0,0.0
Time started - work missing 20 days school .,happiness,9,0.0,0.222,0,0.0,0.0,0.0,0.0
mid season finally Walking Dead ?,sadness,6,0.0,0.33299999999999996,0,0.0,0.0,1.0,1.0
"bury killed . bury "" living anger "" functions seed grows Bitterness Tree .",anger,14,0.0,0.071,0,0.0,0.0,3.0,3.0
"know scary realization going paycheck ? Yeah , . Payday painful 13 days away .",fear,15,0.0,0.067,1,1.0,0.0,0.0,2.0
rest bosom FOOL !,anger,4,0.25,0.0,0,0.0,0.0,0.0,0.0
people let high school change way easily .,sadness,8,0.0,0.0,0,0.0,0.0,0.0,0.0
boss YMCA found crafty got setup decorate Christmas trees today . . .,happiness,13,0.077,0.231,2,1.0,0.0,0.0,0.0
Ugh Time Work .,happiness,4,0.0,0.0,0,0.0,0.0,0.0,0.0
home sick today day decide test fire alarms apartment building,anger,10,0.0,0.1,0,1.0,0.0,0.0,3.0
Starbucks little work project friends,happiness,5,0.0,0.2,0,1.0,0.0,0.0,0.0
Assignments Thanksgiving day . . . seriously . . . break online classes,happiness,13,0.0,0.077,4,1.0,0.0,0.0,0.0
"roommates hate . took away nap . kind , happens . detrimental day .",anger,14,0.0,0.071,0,1.0,0.0,1.0,1.0
sitting room flashing disco ceiling light .,happiness,7,0.0,0.0,0,0.0,0.0,0.0,0.0
Better butt bed . sleeping tomorrow .,sadness,7,0.0,0.14300000000000002,0,0.0,0.0,0.0,0.0
guess paper tonight . . . saturday night,happiness,8,0.0,0.25,2,0.0,0.0,0.0,0.0
"Note self . Complaining things work , makes worse ! Oh look . got flooded cause pipe burst !",happiness,19,0.0,0.0,0,0.0,0.0,0.0,1.0
Christmas party dads work tomorrow,happiness,5,0.0,0.2,0,2.0,0.0,0.0,0.0
look pictures night . miss . .,sadness,7,0.0,0.14300000000000002,1,0.0,0.0,0.0,0.0
Arrrhhh poor excuse laptop getting tits ! ! ! ! ! ! ! Going jail killing laptop . . . . . . . s years ? ! !,anger,29,0.0,0.034,14,0.0,0.0,1.0,2.0
Early morning test,happiness,3,0.0,0.33299999999999996,0,0.0,0.0,0.0,0.0
"moment listen God , result .",happiness,6,0.0,0.0,0,1.0,0.0,0.0,0.0
monopoly ticket things McDonalds expired :(,sadness,6,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
found need physiotherapy neck . . . .,happiness,8,0.0,0.0,3,0.0,0.0,0.0,0.0
black friday shopping target sleep hour northlake black friday shopping,happiness,10,0.0,0.3,0,0.0,0.0,0.0,1.0
think reduced tears Westlife farewell tour year :(,sadness,8,0.0,0.125,0,0.0,0.0,0.0,0.0
awkward moment woke happily ended annoyed sad fight .,sadness,9,0.0,0.0,0,1.0,0.0,2.0,1.0
"Ortho appointment tomorrow , staying school ap art kickboxing ",happiness,10,0.0,0.2,0,0.0,0.0,0.0,0.0
Listening Wiz Khalifa makes feel like summer,sadness,7,0.0,0.14300000000000002,0,2.0,0.0,0.0,0.0
Bringing computer computer doctor :( Hopefully home tonight !,sadness,9,0.0,0.111,0,2.0,0.0,0.0,0.0
Choir concert tonight .,happiness,4,0.0,0.25,0,0.0,0.0,0.0,0.0
Currently working things ready push issue . Big plans year :D,happiness,11,0.091,0.0,0,0.0,0.0,0.0,0.0
Spent Friday night writing debate paper genetic engineering . . . . ACT morning,happiness,14,0.071,0.214,3,0.0,0.0,0.0,0.0
< ---- awesome theme solo piece :) < --- > :(,sadness,11,0.0,0.0,0,1.0,0.0,0.0,0.0
vacation today tomorrow : ) half way Christmas shopping : ) !,happiness,12,0.0,0.33299999999999996,3,2.0,0.0,0.0,0.0
wait church tomorrow Worshipping Praising sing man helped trouble good times,happiness,11,0.0,0.091,0,3.0,0.0,0.0,0.0
listen lately mayday parade .,sadness,5,0.0,0.0,0,1.0,0.0,0.0,0.0
GUYS ! TV guide said spot course clickes WASNT !,sadness,10,0.3,0.0,0,0.0,0.0,0.0,0.0
turn shadow heart asking wTF . nicca got paranoid dark . ! GOD lives,fear,14,0.071,0.0,1,2.0,0.0,0.0,2.0
. . checking phone washroom accidentally dropping toilet . . . lol,fear,12,0.0,0.0,3,0.0,0.0,0.0,0.0
Losing hubby week . . . . screaming kids Christmas finish sorting,happiness,12,0.0,0.16699999999999998,3,2.0,0.0,1.0,1.0
"remember "" took land thanks "" day winning war terror AMAZING margin people",fear,13,0.077,0.0,0,3.0,0.0,1.0,2.0
Warm honey December sun singing loud windows,happiness,7,0.0,0.14300000000000002,0,1.0,0.0,0.0,0.0
know getting old baby brother starts driving,sadness,7,0.0,0.0,0,2.0,0.0,0.0,0.0
"En 2007 , Bayrou dû attendre janvier pour avoir un sondage le mettant au - dessus des 10 % . Pour 2012 , il y est déjà .",fear,28,0.0,0.14300000000000002,0,0.0,0.0,0.0,0.0
feel sorry . Prick .,anger,5,0.0,0.0,0,0.0,0.0,1.0,0.0
"fuck , session tomorrow .",happiness,5,0.0,0.2,0,0.0,0.0,0.0,0.0
"birthday surprise fail , professor chronic bitch face . freaked , ran , threw gifts ran .",fear,17,0.0,0.0,0,3.0,0.0,1.0,2.0
like Venti solo Hot Chocolate Red Cup,happiness,7,0.0,0.14300000000000002,0,1.0,0.0,1.0,0.0
Going long long day work . looking forward photos night,fear,10,0.0,0.0,0,0.0,0.0,0.0,0.0
way defeat darkness bring light .,happiness,6,0.0,0.0,0,0.0,0.0,0.0,1.0
"talk kids , certain looks know exactly . . . . .",fear,12,0.0,0.0,4,1.0,0.0,0.0,0.0
spies fruits big land giants . . . lord told land,fear,11,0.0,0.0,2,0.0,0.0,0.0,0.0
"law saying girl weigh boyfriend , mean work",sadness,8,0.0,0.0,0,0.0,0.0,0.0,0.0
day crazy life,happiness,3,0.0,0.0,0,0.0,0.0,1.0,1.0
hate trucks . hate truckers . Omg . hate trucks .,fear,11,0.0,0.0,0,0.0,0.0,3.0,3.0
nt u normal chocolate MandMs cinema anymore ? !,anger,9,0.0,0.111,1,0.0,0.0,0.0,0.0
unexplainable giving helping realize greatness ! Try results !,happiness,9,0.0,0.0,0,1.0,0.0,0.0,0.0
spend hour dead great grandmothers house today .,happiness,8,0.0,0.25,0,1.0,0.0,1.0,1.0
day school coming ill . . . . . . . . .,happiness,13,0.0,0.0,8,0.0,0.0,0.0,1.0
sip Starbucks Breakfast Blend . . .,sadness,7,0.0,0.14300000000000002,2,0.0,0.0,0.0,0.0
tests week . papers write tonight .,happiness,7,0.0,0.28600000000000003,0,0.0,0.0,0.0,0.0
YES > > > time everyones fav time year ! putting x - mas light .,happiness,16,0.062,0.0,0,0.0,0.0,0.0,0.0
Deactivated account device . longer tweeting program . .,sadness,9,0.0,0.0,1,0.0,0.0,0.0,0.0
Missing lots Soumya Jain ! wait till degree en route home forever !,sadness,13,0.0,0.077,0,1.0,0.0,0.0,0.0
Got crap load junk think feel swollen,happiness,7,0.0,0.0,0,0.0,0.0,0.0,0.0
nearly finished christmas shopping :D feels gooooood :D finish wrapping . . .,happiness,13,0.154,0.0,2,1.0,0.0,0.0,0.0
"children Israel remained desert 40 years , trust God . future ?",fear,12,0.0,0.16699999999999998,0,1.0,0.0,0.0,1.0
"Funny friends geek guys "" loaded "" ( Definition loaded : type car dude drives ) . . HA !",sadness,20,0.05,0.0,3,1.0,0.0,0.0,0.0
sitting sober people drunk,sadness,4,0.0,0.0,0,0.0,0.0,0.0,0.0
"Sad day , got denied indoor ruined life like 2 weeks",sadness,11,0.0,0.182,0,1.0,0.0,1.0,1.0
bomb ass dinner tonight .,happiness,5,0.0,0.2,0,0.0,0.0,1.0,1.0
"Missing boyfriend , family , friends bad tonight .",sadness,9,0.0,0.111,0,2.0,0.0,1.0,1.0
hanging mom meme :) missing cals !,sadness,7,0.0,0.0,0,0.0,0.0,1.0,1.0
feeling lil . . crazy m left memories,sadness,8,0.0,0.0,1,0.0,0.0,1.0,1.0
sad favorite NBC tour NY taking photo 30 Rockefeller Center sign wall outside .,anger,14,0.14300000000000002,0.28600000000000003,0,1.0,0.0,0.0,0.0
Iv monthly allowance Internet data apparently : S WTF iPhone proper slow ! nt connect wifi . .,anger,18,0.111,0.055999999999999994,1,0.0,0.0,0.0,0.0
Damn wish Saints Row 2 greaser gang,sadness,7,0.0,0.0,0,1.0,0.0,2.0,1.0
compare global warming - . -,sadness,6,0.0,0.0,2,0.0,0.0,0.0,0.0
christmas lights feel warm fuzzy inside .,happiness,7,0.0,0.0,0,1.0,0.0,0.0,0.0
RESENT abusive behavior . especially struggle w / demand FORGIVENESS RIGHT 2 stay .,anger,14,0.214,0.071,0,0.0,0.0,2.0,2.0
Putting color hair tomorrow school basically Laundry plus getting ready school,happiness,11,0.0,0.182,0,0.0,0.0,0.0,0.0
hell Harry M leave time Harry H gon na bother watching final week,anger,13,0.154,0.154,0,0.0,0.0,1.0,1.0
"semester nervous breakdown , right schedule .",happiness,7,0.0,0.0,0,0.0,0.0,0.0,1.0
think agreed watch kids tomorrow ?,happiness,6,0.0,0.16699999999999998,0,1.0,0.0,0.0,0.0
phone turned :( wo talk brother gets home use phone .,sadness,11,0.0,0.0,0,2.0,0.0,0.0,0.0
"Genghis Khan , Adolf Hitler , Benito Mussolini , Napoleon Bonaparte LaToya Jackson share common cats .",fear,17,0.0,0.235,0,0.0,0.0,0.0,0.0
Red album cold hands waiting bus,happiness,6,0.0,0.0,0,0.0,0.0,0.0,0.0
"Makes smile delete accidental tweets iPhone new Twitter , jump laptop :)",happiness,12,0.0,0.083,0,1.0,0.0,0.0,0.0
"io oggi dovevo semplicemente fare l'albero , perchè mi ritrovo dover rimettere ordine camera mia ?",sadness,16,0.0,0.062,0,0.0,0.0,0.0,0.0
NVR BEd MAd . StAY andand FiGHt LOl .,anger,9,0.111,0.111,0,0.0,0.0,2.0,2.0
repercussion holiday . rules . educating important . Think . . illigal !,fear,13,0.0,0.0,1,1.0,0.0,0.0,0.0
Tonight awful . tomorrow !,happiness,5,0.0,0.4,0,0.0,0.0,0.0,1.0
Mediate : Lord God leave forsake . . . rest assured . . Brings uncontainable unshakable,happiness,16,0.0,0.0,3,1.0,0.0,0.0,0.0
Gon na long day . Starting taking mom doctor . .,happiness,11,0.0,0.091,1,0.0,0.0,0.0,0.0
"Es en noches asi q lo unico q quiero es hablar con una amigaaaa , y nadie quiere , nadie atiende , lo q sea . fui ver awkward . :(",sadness,31,0.0,0.032,1,0.0,0.0,0.0,0.0
"miss middle school : ( dancing multicultural shows , getting spend day best friend",sadness,14,0.0,0.071,1,2.0,0.0,0.0,0.0
"Spent hour walking round Lincoln Christmas Market , time drive home ! !",happiness,13,0.0,0.154,1,2.0,0.0,0.0,0.0
Party game ! day drama,sadness,5,0.0,0.0,0,1.0,0.0,0.0,0.0
Thought saw cory monteith bus stop . nt .,sadness,9,0.0,0.0,0,0.0,0.0,0.0,0.0
"Dammit , wish friend girlfriend :/ bi",sadness,7,0.0,0.0,0,1.0,0.0,0.0,0.0
Taking break weed bit .,sadness,5,0.0,0.0,0,0.0,0.0,0.0,0.0
Going couple hours sleep,happiness,4,0.0,0.25,0,0.0,0.0,0.0,0.0
eat Taco Bell time 10 years .,fear,7,0.0,0.28600000000000003,0,0.0,0.0,0.0,0.0
Merci à la vie !,happiness,5,0.0,0.2,0,0.0,0.0,0.0,0.0
sore throat feel sick stomach,happiness,5,0.0,0.0,0,0.0,0.0,0.0,1.0
person rarely selfish . multiplies . :),happiness,7,0.0,0.0,0,0.0,0.0,0.0,0.0
wait wisdom teeth Christmas Break,happiness,5,0.0,0.2,0,1.0,0.0,0.0,0.0
