0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
swim, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,agit,irrit,suicid, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
tradit,act,experi,honest,feel,pressur,work,veteran,actor,actress, , , , , , , , , , , , , , , , , , , , , , 
feel,hesit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
seen,yell,scream,jump,react,touchdown,feel,extrem,timid,rais,hand,prais,honor,lord, , , , , , , , , , , , , , , , , , 
feel,strang,loss, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
entir,sure,feel,crowd,petrifi, , , , , , , , , , , , , , , , , , , , , , , , , , , 
woke,feel,distraught,idea,scour,dream,rememb,realis,creepi,thing,happen, , , , , , , , , , , , , , , , , , , , , 
feel,shi,leav, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,pressur,peopl,think,want,succeed, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,apprehens,face,second,life,threaten,cancer,diagnosi,lurk,lung, , , , , , , , , , , , , , , , , , , , , , 
nt,fall,asleep,feel,scare, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,hesit,put,photo,ljs,basket, , , , , , , , , , , , , , , , , , , , , , , , , , 
afraid,peopl,meet,think,snobbi,hope,quiet,awkward,realiz,feel,bash, , , , , , , , , , , , , , , , , , , , , 
wonder,happen,confid,tell,feel,daydream,m,skeptic, , , , , , , , , , , , , , , , , , , , , , , , 
feel,paranoid,peopl,judg, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,insecur,photographi,recent,nt,know,ve,set,higher,standard,photograph,nt,great, , , , , , , , , , , , , , , , , , , 
feel,uncomfort,skin,late, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,skeptic,believ,migrant,investor,abl,will,creat,factori,job,creat,invest,notic,impact,flow,immigr, , , , , , , , , , , , , , , , 
xi,return,templ,want,feel,feel,suspici, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,confus,pray,confus,silenc,lou, , , , , , , , , , , , , , , , , , , , , , , , , , 
snap,feel,agit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
student,feel,littl,apprehens, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
went,downstair,feel,littl,strang,wash,plate,sink,general,tidi,kitchen,look,laundri,room,found,cloth,bin,decid,pass,time,laundri, , , , , , , , , , , 
haven,t,taken,sick,day,feel,scare, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,apprehens,hill,condit,leg, , , , , , , , , , , , , , , , , , , , , , , , , , , 
took,toll,calf,left,leg,start,feel,weird,ach, , , , , , , , , , , , , , , , , , , , , , , 
feel,uncomfort,varieti,reason,probabl,obvious,say,post,headlin,commentari,quot, , , , , , , , , , , , , , , , , , , , , 
set,write,took,minut,page,open,feel,littl,pressur,honest, , , , , , , , , , , , , , , , , , , , , , 
like,feel,vulner,weak,like,weak, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,tortur,pain, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
grasp,search,feel,uncertain,confus, , , , , , , , , , , , , , , , , , , , , , , , , , , 
nt,feel,near,frighten,upset,previous,even, , , , , , , , , , , , , , , , , , , , , , , , , 
tell,m,grate,mile,feel,weird,way, , , , , , , , , , , , , , , , , , , , , , , , , 
respond,feel,threaten, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
pass,attack,feel,threaten, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
look,forward,come,think,actual,feel,bit,apprehens,silli, , , , , , , , , , , , , , , , , , , , , , , 
wrong,cours,feel,second,letter,feel,intimid, , , , , , , , , , , , , , , , , , , , , , , , , 
prove,wrong,thought,handl,overwhelm,feel,embrac,timid,heart,repetit,chant,old,sentenc,time,nightmar, , , , , , , , , , , , , , , , , 
feel,agit,annoy,begin,compet,mexican,ladi,s,beat,hang,laundri,faster, , , , , , , , , , , , , , , , , , , , 
nt,feel,intimid,weigh,portion, , , , , , , , , , , , , , , , , , , , , , , , , , , 
forget,sit,dorm,room,parent,left,feel,terrifi, , , , , , , , , , , , , , , , , , , , , , , , 
spend,today,enjoy,feel,pressur, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,vulner,complet,exhaust, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,helpless,fix,absolut,know,fix,singl,thing, , , , , , , , , , , , , , , , , , , , , , , , 
rememb,stand,driveway,watch,rob,cut,grass,feel,apprehens,tell,like,d,wrong, , , , , , , , , , , , , , , , , , , 
feel,afraid,mean,euro,area,usher,wave,major,impact, , , , , , , , , , , , , , , , , , , , , , , 
feel,pressur,sure,nt,leav,good,book,unopen, , , , , , , , , , , , , , , , , , , , , , , , 
feel,distraught,worst,emot, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,vulner,calcul,vulner,use,effect,organ,scare,vulner,squishi,look,pointi,stick, , , , , , , , , , , , , , , , , , , 
certain,suspicion,left,feel,shaken, , , , , , , , , , , , , , , , , , , , , , , , , , , 
rememb,coupl,bad,dream,upheav,caus,feel,fear,night,sleep,time, , , , , , , , , , , , , , , , , , , , , 
feel,nervous,s,control, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
honest,feel,skeptic,give,quilt,away,d,heard,probabl,hear,j, , , , , , , , , , , , , , , , , , , , , 
feel,fear,born,histori,childhood,dream,histori,phd,yes,child, , , , , , , , , , , , , , , , , , , , , , 
feel,restless,tire, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
rememb,feel,absolut,distraught,day,let,know,come,fetch,work,cup,tea, , , , , , , , , , , , , , , , , , , , 
don,t,feel,threaten,irrit, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,world,shaken,like,dollhous,life, , , , , , , , , , , , , , , , , , , , , , , , , 
need,feel,threaten, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
tri,new,thing,feel,vulner,share,work, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,shaki,prospect,compani,amaz,women,entir,weekend, , , , , , , , , , , , , , , , , , , , , , , , 
patient,hate,feel,vulner,open,half,like,have,gape,wound,open,poke, , , , , , , , , , , , , , , , , , , , 
feel,wave,rock,boat,unsur,horizon, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,restless,right,wo,nt,away,let, , , , , , , , , , , , , , , , , , , , , , , , , 
start,feel,littl,physic,inhibit,pregnanc,like,pick,harper,time,bag,leav, , , , , , , , , , , , , , , , , , , , 
feel,apprehens, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
thought,feel,helpless,insecur, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
know,feel,restless,nt,got,begin,sort,real,weight,mind,know,know,stori,write,start, , , , , , , , , , , , , , , , , 
feel,distanc,distraught, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,countri,kill,tortur,benefit,tourism,money,make, , , , , , , , , , , , , , , , , , , , , , , , 
feel,assault,truli,ignor,question, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,unsur,want,stay, , , , , , , , , , , , , , , , , , , , , , , , , , , 
stand,attract,unwelcom,attent,arriv,new,citi,rucksack,get,dark,make,feel,particular,anxious, , , , , , , , , , , , , , , , , , 
forc,delay,valuabl,tactic,ve,learn,reli,situat,feel,pressur, , , , , , , , , , , , , , , , , , , , , , 
terrifi,axcurs,itali,lost,left,unfamiliar,countri, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,reluct,let,know,messag,insist,meet,offic,suggest,settl,jp,feel,need,talk,person,let,look,facil, , , , , , , , , , , , , , 
feel,intimid,past,time, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
suppos,move,feel,disempower,cede,control,afraid,lose, , , , , , , , , , , , , , , , , , , , , , , , 
cri,rememb,feel,insecur,sad,young,futur,ahead,wast,larg,portion,youth,scar,relationship, , , , , , , , , , , , , , , , , , 
feel,intimid,blank,piec,paper,ill,massacr,promis,opportun,feel,satisfi,creat, , , , , , , , , , , , , , , , , , , , 
feel,like,perpetu,distraught,idea,constant,think,life,meta,life,life,discov,secret,anymor,piec,art,appreci,find,share, , , , , , , , , , , , , 
feel,like,reluct,radic,continu,liber,journey,despit,frustrat,misunderstand, , , , , , , , , , , , , , , , , , , , , , 
want,feel,agit,over,shi,forgett,embarras, , , , , , , , , , , , , , , , , , , , , , , , , 
began,feel,nervous,walk,class,attend,event,social,function,notic, , , , , , , , , , , , , , , , , , , , , , 
didn,t,feel,scare,lost,see,unknown,face, , , , , , , , , , , , , , , , , , , , , , , , 
feel,anxious,think,thought,caus,anxieti, , , , , , , , , , , , , , , , , , , , , , , , , , 
nt,bite,nt,feel,intimid,definit,notic,tactic, , , , , , , , , , , , , , , , , , , , , , , , 
feel,intimid,photograph,think, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,weird,talk,energi,feel,live,creatur,ve,felt,peopl,energi,begin,physic,bodi,cours, , , , , , , , , , , , , , , , , 
feel,weird,ask, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
go,teach,bodili,factor,feel,terrifi,place,posit,speak,general,public, , , , , , , , , , , , , , , , , , , , , 
feel,afraid, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,skeptic,clip,s,pant,look,convinc,cute, , , , , , , , , , , , , , , , , , , , , , , , 
nt,appli, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,shaki,liter,sweat,pound,worth,sweat,poor,bike,carpet, , , , , , , , , , , , , , , , , , , , , , 
like,organ,condition,perform,soft,amp,silki,feel,heavi,weird,residu,smell,amaz, , , , , , , , , , , , , , , , , , , 
love,natalia,tena,osha,slow,dark,eye,charact,feel,strang,earthi,wisdom, , , , , , , , , , , , , , , , , , , , 
wouldn,t,consid,sourc,entertain,bad,spend,time,immers,worldview,exud,s,hard,feel,kind,spiritu,assault, , , , , , , , , , , , , , , 
start,feel,reluct,leav, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
sob,told,idea,exhaust,constant,feel,paranoid,peopl,look, , , , , , , , , , , , , , , , , , , , , , , 
feel,helpless,pain,world,piercin, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,apprehens,week,know,go,feel, , , , , , , , , , , , , , , , , , , , , , , , , , 
know,lot,coupl,find,look,away,feel,challeng,threaten,ve, , , , , , , , , , , , , , , , , , , , , , 
realiz,qualifi,opinion,feel,shi,dispens,advic, , , , , , , , , , , , , , , , , , , , , , , , , 
love,finish,vector,art,nt,fit,new,scheme,need,come,new,way,window,feel,like,indecis,client,sudden, , , , , , , , , , , , , , 
nt,shut,ear,make,feel,agit, , , , , , , , , , , , , , , , , , , , , , , , , , 
guess,feel,overwhelm,feel,sad,loss,grief,discomfort,feel,express,life, , , , , , , , , , , , , , , , , , , , , 
feel,scare,kept,say,yes,anesthesiologist,final,told,bleed,poke,cut,open, , , , , , , , , , , , , , , , , , , , 
explain,feel,sequenc,vulner,think,help,suggest,caution, , , , , , , , , , , , , , , , , , , , , , , , 
feel,shaken,silli,fall,garden, , , , , , , , , , , , , , , , , , , , , , , , , , , 
shall,rais,concern,point,feel,inhibit,pressur,stay,silent, , , , , , , , , , , , , , , , , , , , , , , 
feel,total,helpless,lessen,climat,crisi,feel,person,action,amp,reserv,allevi,climat,injustic,feel,flash,disempower,result, , , , , , , , , , , , , , 
feel,frighten,scare,want,run,away, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,littl,indecis,morn,includ,photo, , , , , , , , , , , , , , , , , , , , , , , , , , 
mad,feel,distress,inject, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
quick,cover,head,today,feel,lil,unsur,thing,late,song,perfect,describ,ve,feel, , , , , , , , , , , , , , , , , , 
think,accommod,feel,insecur,escap, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,distress,time,nt,believ,life,worst,got,money,educ,friend,famili, , , , , , , , , , , , , , , , , , , , 
practis,self,care,check,bodi,need,moment,especi,feel,frantic,rush,like,m,push, , , , , , , , , , , , , , , , , , 
continu,nt,feel,uptight, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
trust,secur,past,month,feel,bash,anxious,come, , , , , , , , , , , , , , , , , , , , , , , , 
remind,remind,passion,opinion,feel,incred,agit,frustrat,ball,energi,channel,travel, , , , , , , , , , , , , , , , , , , , 
walk,pass,offic,peopl,feel,weird,embarrass,notic,enter,meet,walk,accustom,seat,wake,dream,sure,wear,pant, , , , , , , , , , , , , , 
feel,quot,entireti,suffer,histori,paranoid,doubl,suffer,afflict,real,world,rest,fantasi, , , , , , , , , , , , , , , , , , , 
admit,feel,scare,total,unprepar,time,mama,list, , , , , , , , , , , , , , , , , , , , , , , , 
feel,kind,strang, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
hate,time,life,actual,feel,utter,insecur,relationship, , , , , , , , , , , , , , , , , , , , , , , , 
tire,littl,irrat,wear,makeup,feel,insecur, , , , , , , , , , , , , , , , , , , , , , , , , 
know,begin,begin,feel,frighten, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,bicuri,case,doubt,curios,faith, , , , , , , , , , , , , , , , , , , , , , , , , 
nt,deni,feel,helpless,hopeless,time, , , , , , , , , , , , , , , , , , , , , , , , , , 
text,wife,said,gon,na,come,school,cuz,feel,helpless, , , , , , , , , , , , , , , , , , , , , , 
especi,like,feel,insecur,t, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,pretti,shaken,incid, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,scare,uncertainti,plan,work,know,doubt,write,abil, , , , , , , , , , , , , , , , , , , , , , , 
think,funni,posit,crack,feel,shi,look,silenc, , , , , , , , , , , , , , , , , , , , , , , , 
feel,helpless,battl,self,depric,behavior, , , , , , , , , , , , , , , , , , , , , , , , , , 
butterfli,stomach,feel,weird, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,doubt,thing,thought,knew, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,pressur,reader,want, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
lay,comfort,queen,size,bed,nt,help,feel,somewhat,alarm,current,lifestyl,choic,suck, , , , , , , , , , , , , , , , , , 
feel,like,hae,grip,go,occur,shaken, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,apprehens,stand,straight,uncomfort, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,scare,work, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,reluct,use,simpli,connot,hold,recent,start, , , , , , , , , , , , , , , , , , , , , , , , 
sit,huge,classroom,feel,like,room,shaki, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,scare, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
pay,e,enter,immedi,feel,intimid, , , , , , , , , , , , , , , , , , , , , , , , , , 
know,right,nt,control,feel,shaki, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,strang,place,strang,report,name,safe, , , , , , , , , , , , , , , , , , , , , , , , , 
shift,uneasili,feel,restless,flicker,hunger,stir,life, , , , , , , , , , , , , , , , , , , , , , , , 
feel,terror,agit,public,littl,emot,effect, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,unsur,tyler,school,year, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,high,doubt, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,threaten,postur,aggress, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,apprehens,diagnosi,consid,level,pain,experienc,length,time,dealt,symptom, , , , , , , , , , , , , , , , , , , , , 
tendenc,feel,doubt,mean,peopl, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,reluct,sell,know,ll,space,new,work,provid,money,materi,s,good,way,look, , , , , , , , , , , , , , , , , 
feel,hesit,return,favor, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,scare, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wanna,chanc,thank,forev,superfriend,talk,feel,distress,thing, , , , , , , , , , , , , , , , , , , , , , , 
find,hard,decis,talk,feel,paranoid, , , , , , , , , , , , , , , , , , , , , , , , , , 
panick,lash,feel,threaten, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
hate,unknown,hate,fear,allow,feel,hate,afraid,happi, , , , , , , , , , , , , , , , , , , , , , , 
feel,littl,paranoid,ansi,feel, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,timid,anti,social,emot,edg, , , , , , , , , , , , , , , , , , , , , , , , , , 
rare,let,thing,bother,reason,feel,agit,nacker,lartharg,piss, , , , , , , , , , , , , , , , , , , , , , 
sort,light,want,emphas,feel,neurot, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,apprehens, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
know,thought,feel,coz,shi,express,especi,friend,feel,s,person,know, , , , , , , , , , , , , , , , , , , , 
feel,point,time,feel,feel,unnecessarili,pressur,fear,point,break,vouch,know,feel,continu,struggl,s,worth,see,end, , , , , , , , , , , , , 
feel,tad,skeptic,littl,humbl,wise,learn,selv, , , , , , , , , , , , , , , , , , , , , , , , 
nt,feel,skeptic,end,franci,find,wish,way,imagin,right,pleas,normal, , , , , , , , , , , , , , , , , , , , 
begin,feel,slight,uncomfort,silenc,fact,kitchen,useless, , , , , , , , , , , , , , , , , , , , , , , , 
like,start,particip,class,meet,peopl,feel,littl,bit,intimid, , , , , , , , , , , , , , , , , , , , , , 
connect,amp,feel,like,life,learn,process,make,smile,amp,make,feel,uptight,thing,life, , , , , , , , , , , , , , , , , 
like,feel,shi,d,want,compliment,tri,wind,blush, , , , , , , , , , , , , , , , , , , , , , , 
feel,insecur,suspici, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,live,strang,world,wife,s,patern,grandmoth,said, , , , , , , , , , , , , , , , , , , , , , 
definit,feel,apprehens,sad,nt,feel,fear, , , , , , , , , , , , , , , , , , , , , , , , , 
like,trust,don,t,feel,inhibit,write,thing,happen,feel, , , , , , , , , , , , , , , , , , , , , , 
lose,thing,feel,frantic,sad, , , , , , , , , , , , , , , , , , , , , , , , , , , 
want,skip,dinner,tight,watch,famili,right,skip,meal,way,suspici,feel,like,suspici,eat,meal,throw,guess,mom,tell,reeeeaaalli,nt,fell, , , , , , , , , 
prefer,nt,grow,feel,weird, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,apprehens, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,complet,shaken,irrit,insecur, , , , , , , , , , , , , , , , , , , , , , , , , , , 
caus,feel,uncomfort, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
want,close,trust,count,close,feel,skeptic, , , , , , , , , , , , , , , , , , , , , , , , , 
grown,forgiv,nt,feel,damn,suspici,thing, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,littl,shaki,probabl,sleep,need,kinda, , , , , , , , , , , , , , , , , , , , , , , , , 
